,LKXIP Index,RACLCORP Index,IPSA Index,PEBUY Index,LEGATRUU Index,LF98TRUU Index,NDDUWI Index,NDUEEGF Index,NDX Index
2019-08-31,0.0005886161641408538,0.02238090084600408,-0.03515367535138436,0.033822279155210744,0.05484481200961078,0.037960545864919704,0.012675898105485306,-0.016583047502517823,0.014578735971880086
2019-09-30,-9.703678545214256e-05,-0.0027454725225598553,0.05092626681956758,0.021508509466387826,-0.002943674925974027,0.010971267731101575,0.02873863670959209,0.02653079580949691,0.01563633719650892
2019-10-31,0.0009874803171083801,-0.03673866540820703,-0.06280899751074587,0.015988532355314167,0.022754064915482264,0.01879221459912639,0.04184279956820114,0.058830137767649004,0.060385515962954495
2019-11-30,-0.003843573690261448,-0.04607778945273289,-0.04860237720659066,0.08840236777345178,0.08014939767335871,0.09195890475078006,0.11871466113710283,0.08690350811148129,0.1330567963627558
2019-12-31,-0.00187018323579069,0.030908057268754563,0.025689244389997645,-0.042009013759978675,-0.0699300079186782,-0.05683724579512617,-0.047620561163866926,-0.006336205807815798,-0.038398337547573935
2020-01-31,0.0005229692470711811,0.011402243208054053,-0.02191879871476632,0.0637716102389645,0.07735048255992938,0.0640542728804423,0.0572967558160522,0.014183848888969841,0.09574244089309003
2020-02-29,-0.003181126167138615,-0.03294971176098549,-0.10227241581707591,0.020828969478123627,0.027695004674046952,0.006433053124707211,-0.06545687511371978,-0.03300291628179974,-0.03813980545579487
2020-03-31,-0.002707431204666322,-0.0344432907101303,-0.15801947535822147,-0.0554013194131725,0.013764960381435598,-0.0818333063478921,-0.10023893274558682,-0.12271985825833587,-0.04152349966575963
2020-04-30,-0.0028942591816971674,0.04731577629325101,0.13681457048793133,-0.02606135392104858,-0.006939646844113634,0.01781951619149691,0.08033579550003278,0.06312457338501631,0.12229400393338286
2020-05-31,-0.0006315093830805418,0.04422729539790038,-0.08377896766204618,-0.03551356637359804,-0.0312823491184665,0.006973500183808712,0.011079073297622033,-0.028104001234264264,0.02534745785173853
2020-06-30,0.0008935378876315792,0.00789734081774962,0.08613692273131224,0.09477555167698903,0.027852018370686293,0.028775593345214512,0.04574901866661474,0.09369173733719194,0.08367650318079001
2020-07-31,0.0012267482451953082,-0.0008999543739670601,0.015690973541264253,-0.07633029890007814,-0.0468713220318957,-0.033029295320660124,-0.03214064669667405,0.00620934896881975,-0.00790989831286204
2020-08-31,-0.00025998424296092004,0.02534799087087114,-0.062609546524663,0.024486011329904578,0.022924050713887256,0.03422615491212433,0.09293632061927082,0.0471328416505461,0.13882071584721944
2020-09-30,-0.0008022764416122374,-0.028522364285061497,-0.03542420536474611,0.10031403189962096,0.005260677259925295,-0.0014893771254002042,-0.025916249055594198,-0.007292937540961164,-0.04831736310952772
2020-10-31,-0.004359879032307168,0.008435278913990096,-0.031186084730988828,-0.017810634461426722,-0.016871216744591244,-0.012824493043653296,-0.04793932438936499,0.002425448667942698,-0.048861805812105086
2020-11-30,-0.006406447953670069,0.000581302232751657,0.13173779950557152,-0.014967562041822369,0.0029424957119223993,0.024000548238894304,0.11098024856366462,0.07613531948284447,0.09441966454545181
2020-12-31,-0.001205977111424783,0.010253882368301381,0.03436244300866953,0.04393313764926621,-0.06125696939389169,-0.0562621110326158,-0.034427415135759976,-0.005603925316239211,-0.02639336069357301
2021-01-31,-0.0016867979402725997,0.01999921110094105,0.024792816444765275,0.027222834195541834,0.01817607276277733,0.030619011569136045,0.017013672213234576,0.05871612715106678,0.03053084053095856
2021-02-28,-0.005423956237176175,-0.01173634889943953,0.06043085828954364,-0.015253215847139678,-0.03220376839624939,-0.011634582693392348,0.009980247113230423,-0.007721398978458804,-0.01563097618307785
2021-03-31,-0.0035122294126004316,-0.026288020916514165,0.0670895772884208,0.0650610259292137,-0.03136059318479256,-0.010885094688456998,0.02049908049781446,-0.02727869143863726,0.002183180801322404
2021-04-30,-0.003210704608799797,-0.029076129254568706,-0.08989588388723757,-0.015413650549776392,-0.0029754093151659333,-0.004719794774592945,0.03040913932981182,0.009100952516524874,0.04283386150156154
2021-05-31,-0.0037915431498114494,-0.0072530392320078185,-0.029944131272016783,0.012563906445874906,0.022073525760924584,0.015558865829832014,0.027150361300118053,0.03604528649524652,0.0007653801672586891
2021-06-30,-0.0030810911454302037,-0.03749822048434637,-0.008993309979714814,0.12358956264761867,0.004645846154903266,0.02716418457918679,0.02869526214972762,0.01533513747209403,0.0784481197243605
2021-07-31,-0.001323981803378338,-0.012116530578328066,-0.019883390094660336,0.03186436928359049,0.04559855819330094,0.03579572738170289,0.050348050402956535,-0.03757929634747326,0.06093302043082516
2021-08-31,-0.0052803624317696585,0.006689538700332509,0.050071553145821124,0.01391466495815763,0.009698274665898232,0.019122181176531416,0.03914931792528198,0.04045538905123758,0.057025295335090265
2021-09-30,-0.004160365099534324,-0.03295241770333046,-0.03366437806366207,0.11700951080663002,0.02255674438364741,0.04094464095602923,-0.002169829308924953,-0.0003170769362377257,-0.018139184919237272
2021-10-31,-0.008284494342465143,-0.032918337246170215,-0.0709998877017568,-0.004188319725938694,-0.00659522219059816,-0.0058954999671554376,0.052215007690788795,0.00563327385625656,0.07486341525741858
2021-11-30,-0.009984932112363842,0.01960159433932085,0.06974915597390896,0.005457864857352446,0.002516900917593823,-0.004321145964152451,-0.01657470060118149,-0.03551618799382705,0.0243955593635945
2021-12-31,-0.004788388619902939,0.0035731596905637097,-0.035228237678221364,0.08209837081497229,0.018420755870698358,0.03896139539849197,0.06343291053267008,0.03897876646939569,0.031973953190647775
2022-01-31,-0.0036484405028789357,-0.0012063487433610076,0.04824968671286167,-0.06695592886984714,-0.08607729465683545,-0.09246706101134994,-0.11632407784255006,-0.084617723931535,-0.14615998955119114
2022-02-28,-0.006211125804664097,0.01291605333642809,-0.01339553335426158,-0.012875425542452468,-0.02460814055049254,-0.02301001390656221,-0.037841060462853626,-0.04238071590528203,-0.05773874310486016
2022-03-31,-0.000840271016974814,0.006940482189722763,0.0822945971101463,-0.01229019316477431,-0.05133633688348216,-0.03275887848849157,0.005312771220773227,-0.04363842085591896,0.020357489476060087
2022-04-30,-0.009080762944189691,0.014999557599589819,-0.045611470286011646,0.06752943591584071,0.009041407192550643,0.029570382851252575,-0.02115388226686432,0.008145941421130232,-0.07490101822063777
2022-05-31,-0.008679085717937296,-4.3959098105172956e-05,0.10247880481012461,-0.04677125003320792,-0.044169427231772196,-0.04443363299501302,-0.04604927616459553,-0.04257383544563886,-0.06137863099570717
2022-06-30,-0.0052465279435118806,0.00680868118373068,-0.0861657220837897,0.06964197892983748,0.06530346709342227,0.02651391834885808,0.0052819923132789715,0.02748334183863732,0.002171666845850684
2022-07-31,-0.0026907547892247585,0.00697414745889402,0.05184611568991637,-0.02912771948650361,-0.008488047034607149,0.02818736924167764,0.047955937822090844,-0.031512988435259626,0.093229877832542
2022-08-31,-0.003390709165751349,-0.021900033041824085,0.021827188056722013,-0.017041960122398225,-0.05583080269767016,-0.039695116787913265,-0.05813732606790545,-0.012937623911585705,-0.06727755730401486
2022-09-30,-0.004078139465675035,-0.023226607234897778,-0.07167932727959148,0.05349067595453083,0.012954303590510863,0.025409515838422214,-0.031445696510640664,-0.05736466581260624,-0.04480908396941863
2022-10-31,-0.001619787138435469,-5.375379391736601e-05,0.005526749443626633,-0.035737040708756385,-0.042368616550334304,-0.0106804482998204,0.03350944164626779,-0.06567466036986991,0.0029004679011868095
2022-11-30,0.004145434369017709,0.04395539430114925,0.010919335203895209,-0.05811981799786514,-0.013794040867107449,-0.03767697191352826,0.007369549340325188,0.08157643719370622,-0.005226090657939331
2022-12-31,0.000810124083958419,0.005592421188212793,-0.012406109122596987,-0.02783937526460256,-0.05096089171458884,-0.061957047324009085,-0.09615177001962993,-0.0693325519849618,-0.14107315996288905
2023-01-31,0.004798519762413633,-0.007589107269867612,0.006434090773167034,-0.0676974898145346,-0.03709103545649983,-0.03220139052827753,-0.0017314114368127687,0.005918918016065922,0.031753909245171075
2023-02-28,0.0023438941259650292,-0.01081527065281973,0.0072814522620403554,0.030564567889048044,-0.0036956089926230007,0.017317267691924654,0.005791333068386972,-0.03626019599228569,0.026728570727730494
2023-03-31,0.007838294313762262,0.021479450945806278,-0.01485261193255527,-0.009042786587704188,-0.00960497934185267,-0.02970288608885252,-0.010298003913809306,-0.010885606966142491,0.051616779463124374
2023-04-30,0.0012249370671053583,-0.013640423850388439,0.009712172142084752,0.007359732186033252,0.011804791629415057,0.01741984779612915,0.02501822147673005,-0.004055888357812676,0.012587826783870826
2023-05-31,0.004847768252010942,-0.015409626168395585,0.004789389414269651,-0.002584235173833105,-0.022081372576023384,-0.01172247305697538,-0.012541834233259053,-0.019337643044888386,0.07456434678179025
2023-06-30,0.007766723976344814,0.012894681162486155,0.05595975278550114,0.02345273223598543,-0.010624253969243935,0.006008919904382681,0.04929311071230935,0.02702141185404816,0.05424285004075391
2023-07-31,0.010893095054219648,-0.0017401252810610446,0.10623686584677583,0.046669593230451056,0.05391766812514853,0.0611092353874505,0.08183016310308999,0.11182660619854512,0.08685863904217461
2023-08-31,0.006517798169705102,-0.0055591624186355215,-0.062341323425498474,0.013857681796675347,-1.1994424078509702e-05,0.016666500576156373,-0.01035904971775703,-0.048596463615854346,-0.0013665425167276313
2023-09-30,0.005846997532069631,-0.02418063265861381,-0.031077390432032836,0.018738445025242356,0.013596918329588092,0.031748275649334357,-0.00094259866859292,0.016793475426521987,-0.008354623427518915
2023-10-31,0.003153708775917252,-0.02369133362274156,-0.07785829487765517,0.0012910622958510753,-0.0106771243930609,-0.01036971774384976,-0.027762206214461016,-0.037613100606220695,-0.019096943023989676
2023-11-30,0.002562968073814398,0.044465633950134587,0.0708339266991056,-0.03548288960960111,0.013153866774666456,0.008213885040037505,0.05494262568415187,0.04170686675418045,0.06886804067346897
2023-12-31,0.0009220511911800511,0.020018226436928188,0.05865290561038616,0.04358048272789161,0.04622276352098065,0.04192242638211141,0.053789448928028394,0.0437439224667906,0.06029641996960011
2024-01-31,0.00911936346376474,0.000353501337672979,-0.03250368596442876,0.05859441216972061,0.04398764450889847,0.05855172605055792,0.07129759137689229,0.009441072802376826,0.07859900292471655
2024-02-29,0.002446520381447881,-0.0029950237954541326,0.07368034238770305,0.03679173830170135,0.02376201799472555,0.03981868436106195,0.08074969579384939,0.08611389124589852,0.09286133890549109
2024-03-31,-0.000831417190932493,0.009819210426266434,0.023477604782422556,0.026799681747004422,0.012373781111569171,0.01874486332650438,0.03918528140338884,0.03178003844656119,0.019217922956495936
2024-04-30,0.0014208819752570268,-0.007884993921074002,-0.024273933561910876,-0.02386417206157132,-0.04849850071295647,-0.03304167658727464,-0.060122484877579985,-0.01949677385250337,-0.06710768313756466
2024-05-31,0.0007284048503115592,0.005601901475259297,0.013747767761572494,-0.048337025043903914,-0.035864952311631115,-0.03788074234690231,-0.005843307801704167,-0.04296250399353385,0.012478532977246992
2024-06-30,0.001074861293989926,-0.003660061019399974,-0.03642742902797691,0.036584200164561764,0.021777926744904974,0.02994892115293024,0.041074765055908236,0.06055942312846829,0.08424530290046439
2024-07-31,0.004979728500957403,0.02503954904153738,0.003970274320324707,0.001321314367866977,0.028971808360952922,0.020788444419805874,0.018967038202966302,0.004300206405926099,-0.01462561333938106
2024-08-31,5.6650703681437875e-05,0.023541621620404074,-0.0016508289928787168,-0.03738516275788584,-0.014609711887503707,-0.021684969731700865,-0.011942795365931902,-0.02184271403946947,-0.026030781172952433
2024-09-30,0.0007051173781249531,0.029272649109423066,0.000605282514102079,0.015672884880377547,-0.0004888886739093934,-0.0013120986803254464,0.0007841254329588043,0.048410597117996224,0.008013089210504587
2024-10-31,0.0027950052660066227,-0.02329928177965146,0.007584402957186764,0.06908205673073087,0.033247221966142826,0.06330250124681025,0.04787482340547711,0.021536604021229033,0.060359266577740156
2024-11-30,-0.0028978962830830124,0.011312779255364891,-0.003246137034233376,0.004479876941634542,0.007904128670540356,0.01603676108801011,0.050572020588093736,-0.03161172286634173,0.057854397090456366
2024-12-31,0.00021527957175937473,-0.01477690967041212,0.01580481173178727,0.019643641249521337,-0.004499951850376105,0.012987261635727831,-0.009186947961214775,0.015928436528212186,0.021980681306308814
2025-01-31,0.0052077325678239195,0.009785753639358852,0.07386335859710447,-0.013916337658563815,-0.008304582864800403,-0.000443381695983569,0.02088121077736549,0.0037061065916423885,0.008284263174993756
2025-02-28,-0.003086672358106002,-8.298688968788603e-06,0.011463740064924899,-0.02399233450771654,-0.01003536131427285,-0.017439683587836652,-0.031016852699908393,-0.019263858052773752,-0.05024009061887491
2025-03-31,-0.00217926502095378,0.00411474217348351,0.036559722025653496,0.0020704670659761337,-0.012890263906249477,-0.028963513217762027,-0.06261207836323601,-0.012725251999398779,-0.09362092014714929
2025-04-30,-0.0005772267676964482,0.007189487285486074,0.046445311902860054,-0.007444521658184433,0.021724141889166937,-0.007645957603783393,0.001376369953064449,0.005599964132712243,0.007971384801709114
2025-05-31,0.00127146681840129,-0.0034801988262008754,-0.0021200958134193204,-0.005769609280668386,-0.009301182270292863,0.010929815370796625,0.05308072813339049,0.036646124874992525,0.08505100618266814
2025-06-30,0.0022252767874109125,0.001146876428740562,0.022834002564505296,-0.008735817483216612,0.0018159374761499425,0.0012676176757282498,0.02561244530819584,0.04230086244442144,0.04556026144689573
2025-07-31,0.006581971067831649,0.009881026709453788,-0.005222224118777263,0.04634515085959601,0.030759730743390223,0.05106278501804984,0.05981438166684638,0.06673744424912798,0.07155649474048054
2025-08-31,-0.0014458377820344426,0.0044936001207915854,0.08156458869625416,-0.011042253120386647,0.0033335627433666026,0.0013164290323270933,0.01475516241904451,0.0016425017332646341,-0.0019078307971168718
2025-09-30,0.0015208060639853027,0.009315006705565843,0.005333202044217167,-0.007116171968782448,-0.0006303100198501443,0.0009839746954194428,0.024800952133158694,0.06390928143948038,0.04717015796051682
2025-10-31,0.0010454435028681708,0.0005039439384040278,0.04810517160443317,-0.023673714266389978,-0.02615271603749847,-0.022136352890449906,-0.004122488895112353,0.01712804895017994,0.023240705557052044
2025-11-30,0.002594583870875633,0.005465010672016213,0.07296276166169724,-0.016505874477464655,-0.01422155968926997,-0.01080911911893101,-0.01372773580297193,-0.04002623395662208,-0.031898748081976236
2025-12-31,0.00146735404559184,0.00020478844532689777,0.022932934120786674,-0.015019503739222118,-0.014361516896517323,-0.014173215887069213,-0.004401697545753036,-0.006569296594047369,-0.00494522163195199
